time,odds,competitor
1.1100444793701172,2.9178735266540694,3
1.1100444793701172,2.4,4
1.139965534210205,2.4,0
1.139965534210205,1.4666666666666666,1
1.139965534210205,2.4,2
1.139965534210205,2.9178735266540694,3
1.139965534210205,2.4,4
1.15824556350708,2.4,0
1.15824556350708,1.4666666666666666,1
1.15824556350708,2.4,2
1.15824556350708,2.9178735266540694,3
1.15824556350708,2.4,4
1.1708106994628906,1.1,0
1.1708106994628906,1.4666666666666666,1
1.1708106994628906,2.4,2
1.1708106994628906,2.9178735266540694,3
1.1708106994628906,2.4,4
1.2037694454193115,1.1,0
1.2037694454193115,1.4666666666666666,1
1.2037694454193115,2.4,2
1.2037694454193115,2.9178735266540694,3
1.2037694454193115,2.4,4
1.231902837753296,1.1,0
1.231902837753296,1.4666666666666666,1
1.231902837753296,2.4,2
1.231902837753296,2.9178735266540694,3
1.231902837753296,2.4,4
1.2650060653686523,1.1,0
1.2650060653686523,1.4666666666666666,1
1.2650060653686523,2.4,2
1.2650060653686523,2.9178735266540694,3
1.2650060653686523,2.4,4
1.2949275970458984,1.1,0
1.2949275970458984,1.4666666666666666,1
1.2949275970458984,2.4,2
1.2949275970458984,2.9178735266540694,3
1.2949275970458984,2.4,4
1.344433069229126,1.1,0
1.344433069229126,1.4666666666666666,1
1.344433069229126,2.4,2
1.344433069229126,2.9178735266540694,3
1.344433069229126,2.4,4
1.3753836154937744,1.1,0
1.3753836154937744,1.4666666666666666,1
1.3753836154937744,2.4,2
1.3753836154937744,2.9178735266540694,3
1.3753836154937744,2.4,4
1.404653549194336,1.1,0
1.404653549194336,1.4666666666666666,1
1.404653549194336,2.4,2
1.404653549194336,2.9178735266540694,3
1.404653549194336,2.4,4
1.4371328353881836,1.1,0
1.4371328353881836,1.4666666666666666,1
1.4371328353881836,2.4,2
1.4371328353881836,1.9178735266540694,3
1.4371328353881836,2.4,4
1.4672958850860596,1.1,0
1.4672958850860596,1.4666666666666666,1
1.4672958850860596,2.4,2
1.4672958850860596,1.9178735266540694,3
1.4672958850860596,2.4,4
1.498426914215088,1.1,0
1.498426914215088,1.4666666666666666,1
1.498426914215088,2.4,2
1.498426914215088,1.9178735266540694,3
1.498426914215088,2.4,4
1.530731201171875,1.1,0
1.530731201171875,1.4666666666666666,1
1.530731201171875,2.4,2
1.530731201171875,1.9178735266540694,3
1.530731201171875,2.4,4
1.5607917308807373,1.1,0
1.5607917308807373,1.4666666666666666,1
1.5607917308807373,2.4,2
1.5607917308807373,1.9178735266540694,3
1.5607917308807373,2.4,4
1.592747688293457,1.1,0
1.592747688293457,1.4666666666666666,1
1.592747688293457,2.4,2
1.592747688293457,1.9178735266540694,3
1.592747688293457,2.4,4
1.6390330791473389,1.1,0
1.6390330791473389,1.4666666666666666,1
1.6390330791473389,2.4,2
1.6390330791473389,1.9178735266540694,3
1.6390330791473389,2.4,4
1.6713595390319824,1.1,0
1.6713595390319824,1.4666666666666666,1
1.6713595390319824,2.4,2
1.6713595390319824,1.9178735266540694,3
1.6713595390319824,2.4,4
1.7005417346954346,1.1,0
1.7005417346954346,1.4666666666666666,1
1.7005417346954346,2.4,2
1.7005417346954346,1.9178735266540694,3
1.7005417346954346,1.4,4
1.7335319519042969,1.1,0
1.7335319519042969,1.4666666666666666,1
1.7335319519042969,2.4,2
1.7335319519042969,1.9178735266540694,3
1.7335319519042969,1.2999999999999998,4
1.7634844779968262,1.1,0
1.7634844779968262,1.4666666666666666,1
1.7634844779968262,2.4,2
1.7634844779968262,1.9178735266540694,3
1.7634844779968262,1.2999999999999998,4
1.7963335514068604,1.1,0
1.7963335514068604,1.4666666666666666,1
1.7963335514068604,2.4,2
1.7963335514068604,1.9178735266540694,3
1.7963335514068604,1.2999999999999998,4
1.8266706466674805,1.1,0
1.8266706466674805,1.4666666666666666,1
1.8266706466674805,2.4,2
1.8266706466674805,1.9178735266540694,3
1.8266706466674805,1.2999999999999998,4
1.8587608337402344,1.1,0
1.8587608337402344,1.4666666666666666,1
1.8587608337402344,2.4,2
1.8587608337402344,2.9178735266540694,3
1.8587608337402344,1.2999999999999998,4
1.8906705379486084,1.1,0
1.8906705379486084,1.4666666666666666,1
1.8906705379486084,2.4,2
1.8906705379486084,2.9178735266540694,3
1.8906705379486084,1.2999999999999998,4
1.920339584350586,1.1,0
1.920339584350586,1.4666666666666666,1
1.920339584350586,2.4,2
1.920339584350586,2.9178735266540694,3
1.920339584350586,1.2999999999999998,4
1.9524927139282227,1.1,0
1.9524927139282227,1.4666666666666666,1
1.9524927139282227,2.4,2
1.9524927139282227,2.9178735266540694,3
1.9524927139282227,1.2999999999999998,4
1.9847478866577148,1.1,0
1.9847478866577148,1.4666666666666666,1
1.9847478866577148,2.4,2
1.9847478866577148,2.9178735266540694,3
1.9847478866577148,1.2999999999999998,4
2.0137007236480713,1.1,0
2.0137007236480713,1.4666666666666666,1
2.0137007236480713,2.4,2
2.0137007236480713,2.9178735266540694,3
2.0137007236480713,1.2999999999999998,4
2.0473804473876953,1.1,0
2.0473804473876953,1.4666666666666666,1
2.0473804473876953,2.4,2
2.0473804473876953,2.9178735266540694,3
2.0473804473876953,1.2999999999999998,4
2.0801570415496826,1.1,0
2.0801570415496826,1.4666666666666666,1
2.0801570415496826,2.4,2
2.0801570415496826,2.9178735266540694,3
2.0801570415496826,1.2999999999999998,4
2.108574390411377,1.1,0
2.108574390411377,1.4666666666666666,1
2.108574390411377,2.4,2
2.108574390411377,2.9178735266540694,3
2.108574390411377,1.2999999999999998,4
2.139946222305298,1.1,0
2.139946222305298,1.4666666666666666,1
2.139946222305298,2.4,2
2.139946222305298,2.9178735266540694,3
2.139946222305298,1.2999999999999998,4
2.173006534576416,1.1,0
2.173006534576416,1.4666666666666666,1
2.173006534576416,2.4,2
2.173006534576416,2.9178735266540694,3
2.173006534576416,1.2999999999999998,4
2.202904224395752,1.1,0
2.202904224395752,1.4666666666666666,1
2.202904224395752,2.4,2
2.202904224395752,2.9178735266540694,3
2.202904224395752,1.2999999999999998,4
2.222104787826538,1.1,0
2.222104787826538,1.4666666666666666,1
2.222104787826538,2.4,2
2.222104787826538,2.9178735266540694,3
2.222104787826538,1.2999999999999998,4
2.250063180923462,1.1,0
2.250063180923462,1.4666666666666666,1
2.250063180923462,2.4,2
2.250063180923462,2.9178735266540694,3
2.250063180923462,1.2999999999999998,4
2.28100323677063,1.1,0
2.28100323677063,1.4666666666666666,1
2.28100323677063,2.4,2
2.28100323677063,2.9178735266540694,3
2.28100323677063,1.2999999999999998,4
2.3141653537750244,1.1,0
2.3141653537750244,1.4666666666666666,1
2.3141653537750244,2.4,2
2.3141653537750244,2.9178735266540694,3
2.3141653537750244,1.2999999999999998,4
2.3441131114959717,1.1,0
2.3441131114959717,1.4666666666666666,1
2.3441131114959717,2.4,2
2.3441131114959717,2.9178735266540694,3
2.3441131114959717,1.2999999999999998,4
2.3753764629364014,1.1,0
2.3753764629364014,1.4666666666666666,1
2.3753764629364014,2.4,2
2.3753764629364014,2.9178735266540694,3
2.3753764629364014,1.2999999999999998,4
2.40811824798584,1.1,0
2.40811824798584,1.4666666666666666,1
2.40811824798584,2.4,2
2.40811824798584,2.9178735266540694,3
2.40811824798584,1.2999999999999998,4
2.439249038696289,1.1,0
2.439249038696289,1.4666666666666666,1
2.439249038696289,2.4,2
2.439249038696289,2.9178735266540694,3
2.439249038696289,1.2999999999999998,4
2.484952688217163,1.1,0
2.484952688217163,1.4666666666666666,1
2.484952688217163,2.4,2
2.484952688217163,2.9178735266540694,3
2.484952688217163,1.2999999999999998,4
2.5168685913085938,1.1,0
2.5168685913085938,1.4666666666666666,1
2.5168685913085938,2.4,2
2.5168685913085938,2.9178735266540694,3
2.5168685913085938,1.2999999999999998,4
2.5467886924743652,1.1,0
2.5467886924743652,1.4666666666666666,1
2.5467886924743652,2.4,2
2.5467886924743652,2.9178735266540694,3
2.5467886924743652,1.2999999999999998,4
2.578746795654297,1.1,0
2.578746795654297,1.4666666666666666,1
2.578746795654297,2.4,2
2.578746795654297,2.9178735266540694,3
2.578746795654297,1.2999999999999998,4
2.6096675395965576,1.1,0
2.6096675395965576,1.4666666666666666,1
2.6096675395965576,2.4,2
2.6096675395965576,2.9178735266540694,3
2.6096675395965576,1.2999999999999998,4
2.6385891437530518,1.1,0
2.6385891437530518,1.4666666666666666,1
2.6385891437530518,2.4,2
2.6385891437530518,2.9178735266540694,3
2.6385891437530518,1.2999999999999998,4
2.6715011596679688,1.1,0
2.6715011596679688,1.4666666666666666,1
2.6715011596679688,2.4,2
2.6715011596679688,2.9178735266540694,3
2.6715011596679688,1.2999999999999998,4
2.702418327331543,1.1,0
2.702418327331543,1.4666666666666666,1
2.702418327331543,2.4,2
2.702418327331543,2.9178735266540694,3
2.702418327331543,1.2999999999999998,4
2.7333359718322754,1.1,0
2.7333359718322754,1.4666666666666666,1
2.7333359718322754,2.4,2
2.7333359718322754,2.9178735266540694,3
2.7333359718322754,1.2999999999999998,4
2.7652509212493896,1.1,0
2.7652509212493896,1.4666666666666666,1
2.7652509212493896,2.4,2
2.7652509212493896,2.9178735266540694,3
2.7652509212493896,1.2999999999999998,4
2.7981629371643066,1.1,0
2.7981629371643066,1.4666666666666666,1
2.7981629371643066,2.4,2
2.7981629371643066,2.9178735266540694,3
2.7981629371643066,1.2999999999999998,4
2.827085256576538,1.1,0
2.827085256576538,1.4666666666666666,1
2.827085256576538,2.4,2
2.827085256576538,2.9178735266540694,3
2.827085256576538,1.2999999999999998,4
2.8607468605041504,1.1,0
2.8607468605041504,1.4666666666666666,1
2.8607468605041504,2.4,2
2.8607468605041504,2.9178735266540694,3
2.8607468605041504,1.2999999999999998,4
2.891948938369751,1.1,0
2.891948938369751,1.4666666666666666,1
2.891948938369751,2.4,2
2.891948938369751,2.9178735266540694,3
2.891948938369751,1.2999999999999998,4
2.9198734760284424,1.1,0
2.9198734760284424,1.4666666666666666,1
2.9198734760284424,2.4,2
2.9198734760284424,2.9178735266540694,3
2.9198734760284424,1.2999999999999998,4
2.9537837505340576,1.1,0
2.9537837505340576,1.4666666666666666,1
2.9537837505340576,2.4,2
2.9537837505340576,2.9178735266540694,3
2.9537837505340576,1.2999999999999998,4
2.9841723442077637,1.1,0
2.9841723442077637,1.4666666666666666,1
2.9841723442077637,2.4,2
2.9841723442077637,2.9178735266540694,3
2.9841723442077637,1.2999999999999998,4
3.014094829559326,1.1,0
3.014094829559326,1.4666666666666666,1
3.014094829559326,2.4,2
3.014094829559326,2.9178735266540694,3
3.014094829559326,1.2999999999999998,4
3.0470073223114014,1.1,0
3.0470073223114014,1.4666666666666666,1
3.0470073223114014,2.4,2
3.0470073223114014,2.9178735266540694,3
3.0470073223114014,1.2999999999999998,4
3.077924966812134,1.1,0
3.077924966812134,1.4666666666666666,1
3.077924966812134,2.4,2
3.077924966812134,2.9178735266540694,3
3.077924966812134,1.2999999999999998,4
3.112497568130493,1.1,0
3.112497568130493,1.4666666666666666,1
3.112497568130493,2.4,2
3.112497568130493,2.9178735266540694,3
3.112497568130493,1.2999999999999998,4
3.1408050060272217,1.1,0
3.1408050060272217,1.4666666666666666,1
3.1408050060272217,2.4,2
3.1408050060272217,2.9178735266540694,3
3.1408050060272217,1.2999999999999998,4
3.1717493534088135,1.1,0
3.1717493534088135,1.4666666666666666,1
3.1717493534088135,2.4,2
3.1717493534088135,2.9178735266540694,3
3.1717493534088135,1.2999999999999998,4
3.205631732940674,1.1,0
3.205631732940674,1.4666666666666666,1
3.205631732940674,2.4,2
3.205631732940674,2.9178735266540694,3
3.205631732940674,1.2999999999999998,4
3.253504514694214,1.1,0
3.253504514694214,1.4666666666666666,1
3.253504514694214,2.4,2
3.253504514694214,3.1162727822195877,3
3.253504514694214,1.2999999999999998,4
3.2804322242736816,1.1,0
3.2804322242736816,1.4666666666666666,1
3.2804322242736816,2.4,2
3.2804322242736816,3.11755100532745,3
3.2804322242736816,1.2999999999999998,4
3.3143413066864014,1.1,0
3.3143413066864014,1.4666666666666666,1
3.3143413066864014,2.4,2
3.3143413066864014,3.11755100532745,3
3.3143413066864014,1.2999999999999998,4
3.3452582359313965,1.1,0
3.3452582359313965,1.4666666666666666,1
3.3452582359313965,2.4,2
3.3452582359313965,1.9178735266540694,3
3.3452582359313965,1.2999999999999998,4
3.375380516052246,1.1,0
3.375380516052246,1.4666666666666666,1
3.375380516052246,2.4,2
3.375380516052246,1.9178735266540694,3
3.375380516052246,1.2999999999999998,4
3.404306411743164,1.1,0
3.404306411743164,1.4666666666666666,1
3.404306411743164,2.4,2
3.404306411743164,1.9178735266540694,3
3.404306411743164,1.2999999999999998,4
3.438215494155884,1.1,0
3.438215494155884,1.4666666666666666,1
3.438215494155884,2.4,2
3.438215494155884,1.9178735266540694,3
3.438215494155884,1.2999999999999998,4
3.468165159225464,1.1,0
3.468165159225464,1.4666666666666666,1
3.468165159225464,1.4,2
3.468165159225464,3.11755100532745,3
3.468165159225464,1.2999999999999998,4
3.514040470123291,1.1,0
3.514040470123291,1.1,1
3.514040470123291,1.4,2
3.514040470123291,3.11755100532745,3
3.514040470123291,1.2999999999999998,4
3.5459277629852295,1.1,0
3.5459277629852295,1.1,1
3.5459277629852295,1.4,2
3.5459277629852295,3.11755100532745,3
3.5459277629852295,1.2999999999999998,4
3.5772762298583984,1.1,0
3.5772762298583984,1.1,1
3.5772762298583984,1.4,2
3.5772762298583984,3.11755100532745,3
3.5772762298583984,1.2999999999999998,4
3.6102283000946045,1.1,0
3.6102283000946045,1.1,1
3.6102283000946045,1.4,2
3.6102283000946045,3.11755100532745,3
3.6102283000946045,1.2999999999999998,4
3.6423041820526123,1.1,0
3.6423041820526123,1.1,1
3.6423041820526123,2.4,2
3.6423041820526123,3.11755100532745,3
3.6423041820526123,1.2999999999999998,4
3.671973943710327,1.1,0
3.671973943710327,1.1,1
3.671973943710327,2.4,2
3.671973943710327,1.3942285114247057,3
3.671973943710327,1.2999999999999998,4
3.7009263038635254,1.1,0
3.7009263038635254,1.1,1
3.7009263038635254,2.4,2
3.7009263038635254,1.3942285114247057,3
3.7009263038635254,1.2999999999999998,4
3.7876646518707275,1.1,0
3.7876646518707275,1.1,1
3.7876646518707275,2.4,2
3.7876646518707275,1.3942285114247057,3
3.7876646518707275,1.2999999999999998,4
3.8106021881103516,1.1,0
3.8106021881103516,1.1,1
3.8106021881103516,2.4,2
3.8106021881103516,1.3942285114247057,3
3.8106021881103516,1.2999999999999998,4
3.8436474800109863,1.1,0
3.8436474800109863,1.1,1
3.8436474800109863,2.4,2
3.8436474800109863,3.11755100532745,3
3.8436474800109863,1.2999999999999998,4
3.8746330738067627,1.1,0
3.8746330738067627,1.1,1
3.8746330738067627,2.4,2
3.8746330738067627,3.11755100532745,3
3.8746330738067627,1.2999999999999998,4
3.9064676761627197,1.1,0
3.9064676761627197,1.1,1
3.9064676761627197,2.4,2
3.9064676761627197,3.11755100532745,3
3.9064676761627197,1.2999999999999998,4
3.9373350143432617,1.1,0
3.9373350143432617,1.1,1
3.9373350143432617,2.4,2
3.9373350143432617,3.11755100532745,3
3.9373350143432617,1.2999999999999998,4
3.9682838916778564,1.1,0
3.9682838916778564,1.1,1
3.9682838916778564,2.4,2
3.9682838916778564,3.11755100532745,3
3.9682838916778564,1.2999999999999998,4
3.9984731674194336,1.1,0
3.9984731674194336,1.1,1
3.9984731674194336,2.4,2
3.9984731674194336,3.11755100532745,3
3.9984731674194336,1.2999999999999998,4
4.032292604446411,1.1,0
4.032292604446411,1.1,1
4.032292604446411,2.4,2
4.032292604446411,3.11755100532745,3
4.032292604446411,1.2999999999999998,4
4.060546159744263,1.1,0
4.060546159744263,1.1,1
4.060546159744263,2.4,2
4.060546159744263,3.340769836857615,3
4.060546159744263,1.2999999999999998,4
4.095063209533691,1.1,0
4.095063209533691,1.1,1
4.095063209533691,2.4,2
4.095063209533691,3.340769836857615,3
4.095063209533691,1.2999999999999998,4
4.123986721038818,1.1,0
4.123986721038818,1.1,1
4.123986721038818,2.4,2
4.123986721038818,3.340769836857615,3
4.123986721038818,1.2999999999999998,4
4.1553425788879395,1.1,0
4.1553425788879395,1.1,1
4.1553425788879395,2.4,2
4.1553425788879395,3.340769836857615,3
4.1553425788879395,1.2999999999999998,4
4.187800884246826,1.1,0
4.187800884246826,1.1,1
4.187800884246826,2.4,2
4.187800884246826,3.340769836857615,3
4.187800884246826,1.2999999999999998,4
4.217748641967773,1.1,0
4.217748641967773,1.1,1
4.217748641967773,2.4,2
4.217748641967773,3.340769836857615,3
4.217748641967773,1.2999999999999998,4
4.251789569854736,1.1,0
4.251789569854736,1.1,1
4.251789569854736,2.4,2
4.251789569854736,3.340769836857615,3
4.251789569854736,1.2999999999999998,4
4.282031059265137,1.1,0
4.282031059265137,1.1,1
4.282031059265137,2.4,2
4.282031059265137,4.9,3
4.282031059265137,1.2999999999999998,4
4.295024633407593,1.1,0
4.295024633407593,1.1,1
4.295024633407593,2.4,2
4.295024633407593,4.9,3
4.295024633407593,1.2999999999999998,4
4.329912900924683,1.1,0
4.329912900924683,1.1,1
4.329912900924683,2.4,2
4.329912900924683,4.9,3
4.329912900924683,1.2999999999999998,4
4.358397006988525,1.1,0
4.358397006988525,1.1,1
4.358397006988525,2.4,2
4.358397006988525,4.9,3
4.358397006988525,1.2999999999999998,4
4.392323732376099,1.1,0
4.392323732376099,1.1,1
4.392323732376099,2.4,2
4.392323732376099,5.627506604373107,3
4.392323732376099,1.2999999999999998,4
4.4232048988342285,1.1,0
4.4232048988342285,1.1,1
4.4232048988342285,2.4,2
4.4232048988342285,2.5714147902233906,3
4.4232048988342285,1.2999999999999998,4
4.456010580062866,1.1,0
4.456010580062866,1.1,1
4.456010580062866,2.4,2
4.456010580062866,5.627506604373107,3
4.456010580062866,1.2999999999999998,4
4.485601186752319,1.1,0
4.485601186752319,1.1,1
4.485601186752319,2.4,2
4.485601186752319,2.5729670888685856,3
4.485601186752319,1.2999999999999998,4
4.515610218048096,1.1,0
4.515610218048096,1.1,1
4.515610218048096,2.4,2
4.515610218048096,5.627506604373107,3
4.515610218048096,1.2999999999999998,4
4.546407222747803,1.1,0
4.546407222747803,1.1,1
4.546407222747803,2.4,2
4.546407222747803,2.574461906554371,3
4.546407222747803,1.2999999999999998,4
4.575362205505371,1.1,0
4.575362205505371,1.1,1
4.575362205505371,2.4,2
4.575362205505371,5.627506604373107,3
4.575362205505371,1.2999999999999998,4
4.608782529830933,1.1,0
4.608782529830933,1.1,1
4.608782529830933,2.4,2
4.608782529830933,2.575900611743598,3
4.608782529830933,1.2999999999999998,4
4.638732194900513,1.1,0
4.638732194900513,1.1,1
4.638732194900513,2.4,2
4.638732194900513,2.57659935935148,3
4.638732194900513,1.2999999999999998,4
4.672536134719849,1.1,0
4.672536134719849,1.1,1
4.672536134719849,2.4,2
4.672536134719849,2.5772846071027056,3
4.672536134719849,1.2999999999999998,4
4.703953742980957,1.1,0
4.703953742980957,1.1,1
4.703953742980957,2.4,2
4.703953742980957,2.577956534480717,3
4.703953742980957,1.2999999999999998,4
4.7358620166778564,1.1,0
4.7358620166778564,1.5666666666666667,1
4.7358620166778564,2.4,2
4.7358620166778564,2.578615322223015,3
4.7358620166778564,1.2999999999999998,4
4.765820264816284,1.1,0
4.765820264816284,1.5666666666666667,1
4.765820264816284,2.4,2
4.765820264816284,2.579261152119926,3
4.765820264816284,1.1,4
4.794770240783691,1.1,0
4.794770240783691,1.5666666666666667,1
4.794770240783691,2.4,2
4.794770240783691,2.579894206820849,3
4.794770240783691,1.1,4
4.828212261199951,1.1,0
4.828212261199951,1.5666666666666667,1
4.828212261199951,2.4,2
4.828212261199951,2.5805146696479566,3
4.828212261199951,1.1,4
4.85734224319458,1.1,0
4.85734224319458,1.5666666666666667,1
4.85734224319458,2.4,2
4.85734224319458,2.5811227244172907,3
4.85734224319458,1.1,4
4.889278173446655,1.1,0
4.889278173446655,1.5666666666666667,1
4.889278173446655,2.4,2
4.889278173446655,2.58171855526718,3
4.889278173446655,1.1,4
4.920546293258667,1.1,0
4.920546293258667,1.5666666666666667,1
4.920546293258667,2.4,2
4.920546293258667,2.5823023464939148,3
4.920546293258667,1.1,4
4.950496196746826,1.1,0
4.950496196746826,1.5666666666666667,1
4.950496196746826,2.4,2
4.950496196746826,2.5828742823945703,3
4.950496196746826,1.1,4
4.982809782028198,1.1,0
4.982809782028198,1.5666666666666667,1
4.982809782028198,2.4,2
4.982809782028198,2.58343454711689,3
4.982809782028198,1.1,4
5.014732360839844,1.1,0
5.014732360839844,1.5666666666666667,1
5.014732360839844,2.4,2
5.014732360839844,2.5839833245161037,3
5.014732360839844,1.1,4
5.045825242996216,1.1,0
5.045825242996216,1.5666666666666667,1
5.045825242996216,2.4,2
5.045825242996216,2.58452079801857,3
5.045825242996216,1.1,4
5.077632427215576,1.1,0
5.077632427215576,1.5666666666666667,1
5.077632427215576,2.4,2
5.077632427215576,2.5850471504921058,3
5.077632427215576,1.1,4
5.109674692153931,1.1,0
5.109674692153931,1.5666666666666667,1
5.109674692153931,2.4,2
5.109674692153931,2.585562564122872,3
5.109674692153931,1.1,4
5.140599489212036,1.1,0
5.140599489212036,1.5666666666666667,1
5.140599489212036,2.4,2
5.140599489212036,2.586067220298669,3
5.140599489212036,1.1,4
5.172742128372192,1.1,0
5.172742128372192,1.5666666666666667,1
5.172742128372192,2.4,2
5.172742128372192,2.5865612994984972,3
5.172742128372192,1.1999999999999997,4
5.204361438751221,1.1,0
5.204361438751221,1.5666666666666667,1
5.204361438751221,2.4,2
5.204361438751221,2.5870449811882272,3
5.204361438751221,1.1999999999999997,4
5.236125946044922,1.1,0
5.236125946044922,1.5666666666666667,1
5.236125946044922,2.4,2
5.236125946044922,2.5875184437222254,3
5.236125946044922,1.1999999999999997,4
5.267693281173706,1.1,0
5.267693281173706,1.5666666666666667,1
5.267693281173706,2.4,2
5.267693281173706,2.587981864250777,3
5.267693281173706,1.1999999999999997,4
5.298465967178345,1.1,0
5.298465967178345,1.5666666666666667,1
5.298465967178345,2.4,2
5.298465967178345,2.588435418633135,3
