simulation_id,agent_id,agent_type,final_balance,num_transactions
1,36,Agent_Opinionated_Back_Favourite,99999938.6380462,9
1,37,Agent_Opinionated_Back_Favourite,99999944.1757336,10
1,38,Agent_Opinionated_Back_Favourite,99999953.6380462,8
1,39,Agent_Opinionated_Back_Favourite,99999945.67461547,10
1,40,Agent_Opinionated_Linex,100000015,1
1,41,Agent_Opinionated_Linex,99999985,1
1,42,Agent_Opinionated_Linex,99999985,1
1,43,Agent_Opinionated_Linex,99999985,1
1,44,Agent_Opinionated_Linex,100000015,1
1,45,Agent_Opinionated_Linex,99999985,1
1,46,Agent_Opinionated_Linex,100000044.54796317,2
1,47,Agent_Opinionated_Linex,100000000,2
1,48,Agent_Opinionated_Linex,100000000,2
1,49,Agent_Opinionated_Linex,100000000,0
1,50,Agent_Opinionated_Priviledged,99999322.01537333,187
1,51,Agent_Opinionated_Priviledged,100000314.7779096,35
1,52,Agent_Opinionated_Priviledged,100000140.17484653,39
1,53,Agent_Opinionated_Priviledged,100001383.80969551,77
1,54,Agent_Opinionated_Priviledged,100000579.07776912,42
1,55,XGBoostBettingAgent,100000278.91859928,54
1,56,XGBoostBettingAgent,100000343.08344671,65
1,57,XGBoostBettingAgent,100000226.63283363,54
1,58,XGBoostBettingAgent,100000209.69650888,44
1,59,XGBoostBettingAgent,100000371.47441849,62
2,0,Agent_Opinionated_Random,99999700,38
2,1,Agent_Opinionated_Random,99999895,49
2,2,Agent_Opinionated_Random,99999895,83
2,3,Agent_Opinionated_Random,99999820,32
2,4,Agent_Opinionated_Random,99999790,34
2,5,Agent_Opinionated_Random,99999868.79459032,80
2,6,Agent_Opinionated_Random,99999880,74
2,7,Agent_Opinionated_Random,99999895,85
2,8,Agent_Opinionated_Random,99999865,31
2,9,Agent_Opinionated_Random,99999745,37
2,10,Agent_Opinionated_Leader_Wins,100000051.09643143,33
2,11,Agent_Opinionated_Leader_Wins,100000090.504349,54
2,12,Agent_Opinionated_Leader_Wins,100000042.09643143,27
2,13,Agent_Opinionated_Leader_Wins,100000082.64464715,50
2,14,Agent_Opinionated_Leader_Wins,100000030.14464715,18
2,15,Agent_Opinionated_Leader_Wins,100000052.59643143,33
2,16,Agent_Opinionated_Leader_Wins,100000054.09643143,34
2,17,Agent_Opinionated_Leader_Wins,100000063.09643143,41
2,18,Agent_Opinionated_Leader_Wins,100000028.59643143,16
2,19,Agent_Opinionated_Leader_Wins,100000072.14464715,44
2,20,Agent_Opinionated_Underdog,99999980.5,2
2,21,Agent_Opinionated_Underdog,99999980.5,2
2,22,Agent_Opinionated_Underdog,100000000,0
2,23,Agent_Opinionated_Underdog,100000000,0
2,24,Agent_Opinionated_Underdog,99999982.0,2
2,25,Agent_Opinionated_Underdog,100000000,0
2,26,Agent_Opinionated_Underdog,99999980.5,2
2,27,Agent_Opinionated_Underdog,99999982.0,2
2,28,Agent_Opinionated_Underdog,100000000,0
2,29,Agent_Opinionated_Underdog,99999980.5,2
2,30,Agent_Opinionated_Back_Favourite,99999955,3
2,31,Agent_Opinionated_Back_Favourite,99999955,3
2,32,Agent_Opinionated_Back_Favourite,99999950.54821572,5
2,33,Agent_Opinionated_Back_Favourite,99999950.54821572,5
2,34,Agent_Opinionated_Back_Favourite,99999955,3
2,35,Agent_Opinionated_Back_Favourite,99999950.54821572,5
2,36,Agent_Opinionated_Back_Favourite,99999964.04821572,4
2,37,Agent_Opinionated_Back_Favourite,99999920.54821572,7
2,38,Agent_Opinionated_Back_Favourite,99999955,3
2,39,Agent_Opinionated_Back_Favourite,99999950.54821572,5
2,40,Agent_Opinionated_Linex,100000016.5,2
2,41,Agent_Opinionated_Linex,100000015,1
2,42,Agent_Opinionated_Linex,100000016.5,2
2,43,Agent_Opinionated_Linex,100000016.5,2
2,44,Agent_Opinionated_Linex,100000016.5,2
